"transaction_id","timestamp","sender_account","receiver_account","amount","transaction_type","merchant_category","location","device_used","is_fraud","fraud_type","time_since_last_transaction","spending_deviation_score","velocity_score","geo_anomaly_score","payment_channel","ip_address","device_hash"
"T107362","2023-07-25T15:04:25.366218","ACC578990","ACC169044",0.01,"withdrawal","grocery","Sydney","pos","False","",NA,2.3,2,0.32,"card","207.65.30.204","D9910547"
"T107363","2023-12-27T03:23:52.860160","ACC214047","ACC290764",11.62,"transfer","online","Sydney","pos","False","",NA,0.21,15,0.82,"ACH","181.52.248.99","D2824992"
"T107364","2023-03-22T06:45:51.073356","ACC992705","ACC535220",971.1,"deposit","entertainment","London","mobile","False","",NA,0.25,1,0.56,"card","157.47.205.231","D9743737"
"T107365","2023-07-16T03:36:39.244784","ACC850461","ACC659828",808.15,"deposit","entertainment","London","web","False","",NA,-0.47,3,0.64,"card","122.217.228.4","D3726377"
"T107366","2023-01-13T05:40:30.355215","ACC451468","ACC952595",7.24,"payment","utilities","Singapore","mobile","False","",NA,0.63,15,0.79,"wire_transfer","255.22.60.228","D4254269"
"T107367","2023-02-13T15:35:51.731945","ACC882346","ACC958069",26.76,"transfer","online","Tokyo","mobile","False","",NA,0.77,4,0.48,"UPI","164.205.124.226","D9807468"
"T107368","2023-09-17T08:05:40.991502","ACC299711","ACC744653",102.72,"payment","grocery","Dubai","web","False","",NA,1.51,16,0.61,"wire_transfer","12.113.116.109","D2270165"
"T107369","2023-09-19T00:07:32.549239","ACC135598","ACC395743",328.33,"withdrawal","online","Dubai","atm","False","",NA,-0.44,9,0.02,"wire_transfer","219.239.12.35","D8002088"
"T107370","2023-08-05T18:52:38.834378","ACC871930","ACC882992",22.6,"transfer","restaurant","Tokyo","atm","False","",NA,-0.72,3,0.11,"UPI","233.215.149.174","D8951072"
"T107371","2023-09-09T00:44:54.818824","ACC835642","ACC808101",21.62,"transfer","entertainment","Tokyo","mobile","False","",NA,0.05,18,0.23,"card","89.244.80.3","D8356062"
"T107372","2023-03-10T08:36:05.899844","ACC721582","ACC787620",54.47,"transfer","other","Sydney","web","False","",NA,-0.73,5,0.78,"wire_transfer","105.1.88.109","D4821393"
"T107373","2023-03-22T02:47:42.393013","ACC505184","ACC899296",442.83,"withdrawal","restaurant","Berlin","atm","False","",NA,1.22,9,0.9,"ACH","144.165.188.58","D4091259"
"T107374","2023-11-13T19:41:47.536336","ACC386393","ACC646072",258.2,"payment","travel","London","pos","False","",NA,0.78,14,0.4,"card","40.31.108.206","D1033169"
"T107375","2023-12-22T17:31:12.522191","ACC910703","ACC228156",48.88,"transfer","grocery","Sydney","mobile","False","",NA,-1.51,11,0.31,"wire_transfer","35.155.226.138","D6836702"
"T107376","2023-02-09T14:33:53.314958","ACC898181","ACC742799",17.09,"transfer","restaurant","Singapore","mobile","False","",NA,0.72,16,0.86,"UPI","72.254.28.102","D1120256"
"T107377","2023-07-19T15:03:48.751894","ACC721314","ACC117394",106.05,"payment","online","New York","atm","False","",NA,-0.92,19,0.18,"card","199.118.223.204","D4564684"
"T107378","2023-12-21T10:54:05.122377","ACC306512","ACC407361",11.14,"payment","utilities","Berlin","atm","False","",NA,0.76,7,0.35,"wire_transfer","200.162.139.255","D6914516"
"T107379","2023-10-10T01:58:42.891456","ACC855010","ACC843792",10.76,"payment","grocery","Sydney","web","False","",NA,-0.56,20,0.47,"UPI","74.210.253.245","D7502294"
"T107380","2023-07-16T18:31:39.671413","ACC440450","ACC378369",0.01,"withdrawal","entertainment","Toronto","pos","False","",NA,0.15,1,0.6,"UPI","204.189.140.70","D6080296"
"T107381","2023-06-15T03:03:51.194507","ACC156569","ACC416317",1255.57,"deposit","other","Sydney","pos","False","",NA,0.81,8,0.74,"UPI","209.192.46.241","D1060467"
"T107382","2023-03-20T10:04:37.700226","ACC810437","ACC972664",39.3,"payment","other","Toronto","atm","False","",NA,0.89,18,0.71,"UPI","155.48.204.140","D2117713"
"T107383","2023-01-09T16:34:11.009153","ACC209064","ACC772720",53.68,"transfer","grocery","Sydney","atm","False","",NA,-1.32,4,0.53,"ACH","209.127.30.75","D2650033"
"T107384","2023-08-15T00:16:56.320660","ACC833713","ACC386559",352.9,"payment","restaurant","Dubai","pos","False","",NA,-0.17,15,0.59,"UPI","16.234.14.175","D1665875"
"T107385","2023-01-25T04:20:04.222804","ACC657569","ACC160350",100.56,"withdrawal","utilities","Tokyo","atm","False","",NA,0.47,7,0.42,"UPI","243.176.174.182","D7451139"
"T107386","2023-06-22T20:04:46.106723","ACC137802","ACC873944",326.52,"withdrawal","other","Berlin","web","False","",NA,-1.89,10,0.17,"wire_transfer","132.60.197.99","D5743864"
"T107387","2023-08-22T08:22:30.836809","ACC486623","ACC571453",22.42,"payment","grocery","Dubai","web","False","",NA,-0.06,18,0.64,"card","54.109.14.77","D6421013"
"T107388","2023-10-25T18:02:36.502540","ACC365555","ACC569797",25.84,"transfer","online","Toronto","mobile","False","",NA,-1.19,10,0.97,"ACH","56.88.9.105","D8677134"
"T107389","2023-04-02T14:41:31.103230","ACC377164","ACC120684",718.62,"deposit","restaurant","Sydney","web","False","",NA,-2.03,6,0.49,"wire_transfer","74.204.185.19","D4841776"
"T107390","2023-03-06T18:54:02.932794","ACC868806","ACC614303",76.23,"transfer","travel","Dubai","web","False","",NA,-2.36,18,0.21,"card","243.159.100.78","D3270211"
"T107391","2023-03-12T10:03:08.454847","ACC383777","ACC240085",521.23,"withdrawal","travel","New York","mobile","False","",NA,-1.39,19,0.22,"ACH","224.30.91.146","D2618882"
"T107392","2023-11-01T22:55:16.389475","ACC258653","ACC777446",1579.57,"deposit","utilities","New York","pos","False","",NA,0.74,2,0.36,"ACH","147.58.19.189","D3404191"
"T107393","2023-07-10T13:17:45.407581","ACC576146","ACC743831",765.66,"deposit","retail","Dubai","web","False","",NA,0.4,20,0.79,"ACH","150.193.171.102","D8198185"
"T107394","2023-08-10T03:00:37.306994","ACC109038","ACC740490",1380.49,"deposit","grocery","Toronto","pos","False","",NA,-0.04,8,0.31,"ACH","215.58.84.45","D7052337"
"T107395","2023-04-07T20:19:55.238467","ACC809605","ACC751703",22.05,"transfer","grocery","Sydney","mobile","False","",NA,-2.62,3,0.2,"wire_transfer","50.186.192.22","D2765017"
"T107396","2023-11-08T00:38:02.625025","ACC323976","ACC917681",968,"deposit","entertainment","Toronto","atm","False","",NA,0.24,10,0.61,"card","189.59.49.72","D2248365"
"T107397","2023-09-04T01:51:04.289929","ACC170737","ACC493722",120.92,"deposit","other","Dubai","mobile","False","",NA,0.14,6,0.31,"ACH","84.199.75.35","D7149236"
"T107398","2023-08-11T06:42:19.771371","ACC293009","ACC344790",53.3,"payment","other","Berlin","web","False","",NA,-0.05,8,0.36,"UPI","191.98.26.143","D4667308"
"T107399","2023-04-26T02:25:37.869945","ACC876224","ACC243789",15.43,"payment","utilities","London","atm","False","",NA,0.44,3,0.57,"UPI","145.165.64.124","D7811820"
"T107400","2023-12-12T18:33:42.379428","ACC510397","ACC604850",136.46,"payment","travel","Sydney","pos","False","",NA,-0.1,14,0.39,"wire_transfer","175.238.64.4","D6032623"
"T107401","2023-04-11T09:04:50.042825","ACC373150","ACC104508",25.83,"transfer","entertainment","Tokyo","pos","False","",NA,0.64,13,0.65,"card","44.32.115.231","D7602965"
"T107402","2023-08-10T02:11:21.692884","ACC359512","ACC722685",1413.91,"deposit","utilities","Sydney","mobile","False","",NA,-0.04,19,0.18,"wire_transfer","96.70.199.121","D3256524"
"T107403","2023-07-19T07:14:45.525853","ACC647763","ACC967907",26.67,"transfer","restaurant","Toronto","atm","False","",NA,0.21,20,0.49,"card","50.251.244.96","D6746086"
"T107404","2023-12-21T07:32:14.409287","ACC568972","ACC551022",162.94,"payment","utilities","Tokyo","atm","False","",NA,-0.01,19,0.33,"UPI","96.77.153.189","D9053455"
"T107405","2023-02-26T13:29:10.691702","ACC341194","ACC939911",158.76,"payment","retail","Berlin","atm","False","",NA,-0.61,19,0.03,"wire_transfer","199.123.97.218","D6462942"
"T107406","2023-04-28T12:45:52.935173","ACC403495","ACC940613",491.73,"withdrawal","retail","Toronto","web","False","",NA,-0.27,13,0.85,"ACH","111.126.109.105","D6444247"
"T107407","2023-01-04T21:18:39.516373","ACC802035","ACC961504",42.69,"transfer","restaurant","New York","mobile","False","",NA,1.24,7,0.19,"ACH","75.248.112.134","D8192210"
"T107408","2023-07-19T02:29:36.513338","ACC843186","ACC566582",538.71,"deposit","entertainment","Dubai","atm","False","",NA,2.25,4,0.7,"ACH","190.13.126.112","D5521002"
"T107409","2023-03-24T00:21:10.251086","ACC327245","ACC735362",8.4,"transfer","online","London","atm","False","",NA,0.62,7,0.87,"UPI","161.75.217.72","D4057398"
"T107410","2023-10-26T12:24:45.272974","ACC211391","ACC143460",117.36,"payment","utilities","London","pos","False","",NA,-0.36,12,0.3,"card","244.222.76.203","D5515394"
"T107411","2023-08-20T17:09:10.869659","ACC903168","ACC581810",271.69,"payment","other","Sydney","pos","False","",NA,2.09,13,0.49,"wire_transfer","209.221.22.30","D5480163"
"T107412","2023-03-19T02:45:55.381367","ACC607924","ACC963317",19.41,"transfer","other","Berlin","pos","False","",NA,-0.24,18,0.67,"card","101.35.249.235","D5254201"
"T107413","2023-04-15T10:54:25.207162","ACC363114","ACC917433",281.34,"payment","travel","Berlin","pos","False","",NA,0.62,16,0.37,"ACH","202.155.218.59","D5822745"
"T107414","2023-12-18T08:13:37.908217","ACC792147","ACC142111",32.92,"transfer","online","Dubai","mobile","False","",NA,-0.26,17,0.12,"wire_transfer","186.146.222.61","D2024713"
"T107415","2023-03-21T21:06:27.761968","ACC982434","ACC527516",94.8,"payment","other","Dubai","web","False","",NA,0.41,18,0.57,"UPI","180.176.98.88","D3580947"
"T107416","2023-07-12T16:51:12.132655","ACC343941","ACC619572",1289.02,"deposit","utilities","Sydney","web","False","",NA,0.39,13,0.27,"UPI","98.48.196.104","D9313139"
"T107417","2023-01-17T02:17:44.734432","ACC885955","ACC968448",11.82,"transfer","restaurant","Berlin","atm","False","",NA,1.16,4,0.32,"card","91.153.17.219","D4323904"
"T107418","2023-11-11T23:02:23.972207","ACC913104","ACC168790",240.03,"payment","online","Dubai","atm","False","",NA,0.05,6,0.14,"wire_transfer","50.180.224.128","D5687244"
"T107419","2023-04-11T06:45:27.273716","ACC312961","ACC653558",755.59,"deposit","retail","Toronto","mobile","False","",NA,-0.23,10,0.27,"ACH","111.158.71.130","D8918313"
"T107420","2023-11-08T05:49:39.337780","ACC257088","ACC921441",13.6,"payment","retail","London","mobile","False","",NA,0.68,20,0.28,"UPI","213.219.44.131","D1064120"
"T107421","2023-08-13T13:19:59.699042","ACC694317","ACC750748",39.78,"transfer","retail","Toronto","atm","False","",NA,-0.03,9,0.6,"ACH","32.30.102.171","D7133607"
"T107422","2023-07-16T17:26:36.288201","ACC232714","ACC446811",17.32,"transfer","entertainment","Tokyo","pos","False","",NA,-1.79,13,0.75,"ACH","247.172.221.103","D1837992"
"T107423","2023-05-18T12:34:15.475508","ACC548298","ACC238502",99.22,"payment","retail","Tokyo","web","False","",NA,1.28,2,0.38,"UPI","79.122.111.39","D6407117"
"T107424","2023-05-02T12:52:22.566745","ACC932838","ACC256849",0.01,"withdrawal","grocery","Sydney","web","False","",NA,0,6,0.51,"UPI","86.169.51.97","D1171008"
"T107425","2023-09-29T01:22:31.934151","ACC104955","ACC767250",138.85,"transfer","retail","Singapore","web","False","",NA,0.26,4,0.83,"card","197.109.63.133","D8780829"
"T107426","2023-02-09T21:36:45.917652","ACC998956","ACC745357",422.97,"withdrawal","online","Dubai","mobile","False","",NA,0.33,6,0.24,"card","103.175.238.6","D3869358"
"T107427","2023-09-07T16:49:51.239903","ACC914492","ACC197910",112.1,"withdrawal","travel","Tokyo","atm","False","",NA,-0.09,8,0.61,"UPI","165.253.106.224","D9758377"
"T107428","2023-11-01T22:29:42.476429","ACC619425","ACC647532",1441.58,"deposit","travel","Dubai","mobile","False","",NA,-1.19,3,0.09,"card","171.216.248.152","D4463716"
"T107429","2023-01-16T00:20:45.653202","ACC445355","ACC635780",667.64,"deposit","travel","Sydney","pos","False","",NA,0.76,13,0.33,"ACH","41.34.203.199","D8892062"
"T107430","2023-02-08T00:48:42.739651","ACC912434","ACC959084",1144.76,"deposit","utilities","Dubai","atm","False","",NA,1.07,10,0.44,"card","6.87.205.214","D9661740"
"T107431","2023-02-13T13:25:33.094341","ACC171060","ACC912155",53.07,"transfer","grocery","Dubai","pos","False","",NA,-1.74,14,0.47,"wire_transfer","31.23.142.67","D3724694"
"T107432","2023-05-18T07:26:36.638129","ACC318513","ACC501019",340.69,"withdrawal","travel","Sydney","web","False","",NA,1.43,7,0.98,"ACH","168.182.245.207","D3222624"
"T107433","2023-02-04T09:55:11.306413","ACC647544","ACC323106",133.19,"withdrawal","online","Berlin","mobile","False","",NA,0.68,11,0.89,"UPI","249.110.99.77","D4147112"
"T107434","2023-05-15T05:34:27.941273","ACC473072","ACC541259",107.52,"withdrawal","grocery","Sydney","pos","False","",NA,-1.44,15,0.76,"wire_transfer","197.45.128.16","D3506770"
"T107435","2023-09-15T01:45:48.876899","ACC436849","ACC561550",426.42,"withdrawal","utilities","Sydney","atm","False","",NA,-0.56,16,0.94,"ACH","42.161.226.216","D8925553"
"T107436","2023-06-16T04:17:55.409293","ACC380636","ACC410278",678.69,"deposit","other","Tokyo","atm","False","",NA,0.39,2,0.26,"UPI","151.233.59.66","D6196285"
"T107437","2023-09-08T11:37:11.562894","ACC379814","ACC991943",8.14,"transfer","restaurant","Tokyo","mobile","False","",NA,-1.42,19,0.35,"card","167.247.1.122","D2286725"
"T107438","2023-08-16T14:52:08.080638","ACC656453","ACC254345",193.04,"withdrawal","retail","Singapore","atm","False","",NA,-0.17,3,0.37,"wire_transfer","100.159.170.113","D5291151"
"T107439","2023-05-07T13:46:54.033490","ACC421567","ACC699366",136.99,"payment","utilities","New York","atm","False","",NA,0.76,13,0.64,"wire_transfer","12.98.241.234","D7886109"
"T107440","2023-03-06T08:03:02.829832","ACC400629","ACC533577",103.77,"payment","travel","Toronto","mobile","False","",NA,1.39,10,0.35,"wire_transfer","73.115.244.126","D9742495"
"T107441","2023-01-02T17:35:42.532030","ACC704403","ACC432402",1510.32,"deposit","entertainment","Tokyo","atm","False","",NA,-1.03,9,0.58,"wire_transfer","28.199.122.156","D7767491"
"T107442","2023-12-21T12:48:40.738260","ACC298451","ACC734066",348.88,"deposit","entertainment","New York","mobile","False","",NA,-1.33,16,0.81,"wire_transfer","107.37.141.105","D7724596"
"T107443","2023-04-30T08:57:53.814541","ACC346289","ACC479759",1324.13,"deposit","grocery","Dubai","web","False","",NA,-0.15,5,0.5,"wire_transfer","221.212.175.179","D9720815"
"T107444","2023-09-26T22:09:40.267477","ACC324726","ACC605407",22.29,"transfer","grocery","Singapore","pos","False","",NA,-0.53,1,0.26,"card","202.222.178.99","D5128428"
"T107445","2023-02-03T01:49:41.997482","ACC713374","ACC184273",332.56,"withdrawal","entertainment","Toronto","web","False","",NA,-1.11,2,0.56,"ACH","67.45.126.45","D6947863"
"T107446","2023-12-12T12:59:04.130227","ACC496040","ACC442905",525.17,"deposit","retail","Sydney","atm","False","",NA,1.31,4,0.98,"card","137.45.219.234","D1440958"
"T107447","2023-07-03T10:17:12.900999","ACC431469","ACC487006",16.01,"transfer","retail","Singapore","mobile","False","",NA,1.53,20,0.49,"wire_transfer","111.251.34.80","D5159653"
"T107448","2023-01-29T15:04:46.855764","ACC108395","ACC979734",284.21,"withdrawal","online","Berlin","pos","False","",NA,1.79,8,0.76,"card","143.38.196.223","D9180817"
"T107449","2023-05-02T08:09:57.158143","ACC962424","ACC322105",166.67,"payment","utilities","Berlin","web","False","",NA,0.35,16,0.92,"ACH","162.220.219.82","D7458233"
"T107450","2023-09-23T03:35:31.532686","ACC134644","ACC479932",0.01,"deposit","entertainment","Berlin","atm","False","",NA,-0.52,7,0.53,"UPI","10.211.145.76","D9687885"
"T107451","2023-01-07T06:04:42.409819","ACC489297","ACC925318",455.24,"withdrawal","travel","Dubai","pos","False","",NA,0.43,11,0.94,"ACH","114.124.120.41","D7631498"
"T107452","2023-07-08T03:20:58.147116","ACC347843","ACC449879",33.27,"transfer","other","New York","web","False","",NA,0.69,12,0.13,"card","111.111.142.48","D8982078"
"T107453","2023-03-18T20:52:36.802613","ACC624048","ACC681695",268.28,"withdrawal","retail","Tokyo","pos","False","",NA,0.2,19,0.44,"card","119.117.234.228","D7181256"
"T107454","2023-09-23T14:55:34.667696","ACC250762","ACC352018",32.23,"transfer","travel","Toronto","pos","False","",NA,0.43,13,0.43,"UPI","211.10.46.244","D1337611"
"T107455","2023-05-21T22:29:30.911644","ACC154877","ACC874347",113.51,"withdrawal","online","New York","atm","False","",NA,-1.87,3,0.71,"UPI","12.71.44.228","D6189138"
"T107456","2023-07-10T19:09:28.083244","ACC899267","ACC772049",75.33,"payment","restaurant","Sydney","mobile","False","",NA,1.15,1,0.22,"wire_transfer","163.83.160.32","D2345097"
"T107457","2023-10-12T04:07:27.382280","ACC411356","ACC983547",43.58,"transfer","restaurant","New York","web","False","",NA,0.8,19,0.51,"ACH","80.153.144.171","D7596596"
"T107458","2023-04-21T18:18:59.530668","ACC172876","ACC407172",857.32,"deposit","restaurant","Singapore","mobile","False","",NA,-1.32,19,0.84,"wire_transfer","41.61.111.63","D9836638"
"T107459","2023-04-02T20:18:49.701643","ACC853799","ACC882248",568.79,"withdrawal","other","Singapore","web","False","",NA,0.52,7,0.73,"ACH","123.60.125.165","D8406425"
"T107460","2023-03-13T15:41:27.585226","ACC938371","ACC396798",243.2,"payment","online","Toronto","pos","False","",NA,-0.05,10,0.5,"wire_transfer","27.143.62.144","D7776460"
"T107461","2023-09-12T00:16:20.455190","ACC164629","ACC208344",1176.66,"deposit","retail","London","pos","False","",NA,-0.68,20,0.24,"card","183.53.172.90","D9210257"
"T107462","2023-07-16T19:27:17.884999","ACC165527","ACC392483",184.96,"withdrawal","travel","Sydney","atm","False","",NA,-0.59,14,0.06,"UPI","20.87.72.18","D7513828"
"T107463","2023-05-09T08:13:18.641242","ACC341317","ACC705870",163.27,"payment","entertainment","Sydney","web","False","",NA,0.01,14,0.19,"wire_transfer","152.80.232.234","D6189487"
"T107464","2023-09-24T09:06:47.243449","ACC465047","ACC474077",9.57,"payment","online","London","atm","False","",NA,0.41,15,0.01,"UPI","165.153.109.187","D2607906"
"T107465","2023-02-03T05:45:57.839888","ACC480760","ACC650605",22.83,"payment","travel","Dubai","web","False","",NA,-0.01,11,0.9,"UPI","3.139.80.183","D5646656"
"T107466","2023-11-17T09:03:59.471660","ACC201324","ACC804900",13.53,"transfer","other","Dubai","pos","False","",NA,0.83,5,0.81,"ACH","204.42.245.5","D2458433"
"T107467","2023-09-14T10:22:22.678185","ACC441635","ACC956959",14.21,"transfer","travel","Dubai","web","False","",NA,-0.64,7,0.11,"UPI","133.11.115.132","D1653583"
"T107468","2023-01-25T23:59:39.574080","ACC973403","ACC491446",295.61,"withdrawal","other","Toronto","atm","False","",NA,-1.02,15,0.69,"wire_transfer","125.225.198.108","D1151381"
"T107469","2023-07-24T16:22:04.286635","ACC773743","ACC994616",1142.81,"deposit","retail","Singapore","mobile","False","",NA,1.1,7,0.12,"wire_transfer","172.155.155.187","D7272799"
"T107470","2023-01-15T00:09:44.365190","ACC177456","ACC249611",15.94,"transfer","other","Berlin","atm","False","",NA,0.48,7,0.73,"UPI","217.97.205.235","D1568495"
"T107471","2023-03-31T19:25:53.786635","ACC736497","ACC546311",177.43,"withdrawal","grocery","Singapore","web","False","",NA,0.36,15,0.28,"UPI","181.6.211.223","D1350018"
